"","id","state","district","village","year","roadPaved","distanceToPavedRoad","roadMonsoonUsability","yearsWithPavedRoad","ImmunizationCampaignsNumber","distanceToNearestTown","distanceToNearestDistrictHQ","area","populationCategories","householdNumbersOf","mbCataract","mbTuberculosis","mbHighBP","mbHeartDisease","mbDiabetes","mbLeprosy","mbCancer","mbAsthma","mbPolio","mbParalysis","mbEpilepsy","mbMentalIllness","mbSTDorAIDS","mbOtherLongTerm","mbDaysIncapacitated","mbTreatmentRecieved","mbDaysHospitalized","mbCostOfTreatment","mbCostIncludesMedication","mbCostOfMeds","mbTravelExpenses","smokeTobacco","chewTobacco","drinkAlcohol","attendedSchool","gradeCompleted","readingScore","mathScore","writingScore","urban","income","yearsLivingHere","ownToilet","electricity","electricityHours","healthSubCenter","primaryHealthCenter","communityHealthCenter","districtHospital","govtMaternityCenter","pvtClinicTrainedDoc","pvtClinicUntrainedDoc","pvtHospital","pvtPharm","otherGovtMedFacility","distHealthSubCenter","distPrimaryHealthCenter","distCommunityHealthCenter","distDistrictHospital","distGovtMaternityCenter","distPvtClinicTrainedDoc","distPvtClinicUntrainedDoc","distPvtHospital","distPvtPharm","distOtherGovtMedFacility","caste.Brahmin","caste.OBC","caste.SC","caste.ST","caste.Other","drinkingWaterSource.Piped","drinkingWaterSource.TubeWell","drinkingWaterSource.HandPump","drinkingWaterSource.OpenWell","drinkingWaterSource.CoveredWell","drinkingWaterSource.River","drinkingWaterSource.Pond","drinkingWaterSource.Truck","drinkingWaterSource.RainWater","drinkingWaterSource.Bottled","drinkingWaterSource.Other","drinkingWaterSource.NA","mbTreatmentWho1.NA","mbTreatmentWho1.PublicDoc","mbTreatmentWho1.PublicDocInPvt","mbTreatmentWho1.PvtDoc","mbTreatmentWho1.Pharm","mbTreatmentWho1.OtherOrTraditional","mbTreatmentWhere1.NA","mbTreatmentWhere1.SameVillage","mbTreatmentWhere1.AnotherVillage","mbTreatmentWhere1.OtherTown","mbTreatmentWhere1.DistrictTown","mbTreatmentWho2.NA","mbTreatmentWho2.PublicDoc","mbTreatmentWho2.PublicDocInPvt","mbTreatmentWho2.PvtDoc","mbTreatmentWho2.Pharm","mbTreatmentWho2.OtherOrTraditional","mbTreatmentWhere2.NA","mbTreatmentWhere2.SameVillage","mbTreatmentWhere2.AnotherVillage","mbTreatmentWhere2.OtherTown","mbTreatmentWhere2.DistrictTown"
"2108","27.25.2",27,25,2,2012,1,0,1,15,12,25,100,"","","",0,0,0,0,0,0,0,0.0232558139534884,0,0.00581395348837209,0,0,0,0.0174418604651163,0.784883720930233,0.0174418604651163,0.133720930232558,308.139534883721,0.0174418604651163,0,0,1,3.91428571428571,1.05714285714286,1,3.8,1.7,1.2,0.8,0,218983.642857143,81.6071428571429,2.5,0.964285714285714,14.1923076923077,1,0,0,0,1,0,0,0,0,0,NA,3,100,100,NA,3,3,3,3,3,0,0,0,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.982558139534884,0,0,0.0174418604651163,0,0,0.982558139534884,0.00581395348837209,0.0116279069767442,0,0,1,0,0,0,0,0,1,0,0,0,0
"2109","27.25.3",27,25,3,2012,1,0,1,4,4,5,45,"","","",0.0186915887850467,0,0,0,0.0186915887850467,0,0,0.0186915887850467,0,0,0,0,0,0.0373831775700935,0.261682242990654,0.0467289719626168,0.102803738317757,84.1121495327103,0.0373831775700935,46.7289719626168,4.67289719626168,1,4,1.33333333333333,1,2,1.75,1,1.5,0,162493.5,83.5,2.75,0.95,14.6315789473684,1,0,0,0,0,0,1,0,0,0,NA,15,30,45,15,5,NA,5,5,5,0,0.1,0.05,0.05,0.8,0.85,0,0,0.15,0,0,0,0,0,0,0,0,0.953271028037383,0.00934579439252336,0,0.0373831775700935,0,0,0.953271028037383,0.0186915887850467,0.0186915887850467,0.00934579439252336,0,1,0,0,0,0,0,1,0,0,0,0
"2110","27.25.4",27,25,4,2012,1,0,1,7,14,20,120,"","","",0,0,0.0175438596491228,0,0,0,0,0,0,0,0,0,0,0.043859649122807,0.236842105263158,0.043859649122807,0.157894736842105,483.333333333333,0.043859649122807,0,0,1,4,1.57894736842105,1,5,2,1.16666666666667,0.833333333333333,0,406482.590909091,86,2.13636363636364,1,15.5,0,0,0,0,0,0,0,0,0,0,4,4,20,120,4,4,4,20,2,4,0,0.590909090909091,0.0454545454545455,0,0.363636363636364,0.5,0.0909090909090909,0.181818181818182,0.227272727272727,0,0,0,0,0,0,0,0,0.956140350877193,0,0,0.043859649122807,0,0,0.956140350877193,0.0175438596491228,0,0.0263157894736842,0,1,0,0,0,0,0,1,0,0,0,0
"2111","27.25.5",27,25,5,2012,0,3,1,NA,14,15,85,"","","",0.0144927536231884,0,0.0144927536231884,0,0.0144927536231884,0,0,0,0,0,0,0,0,0.0072463768115942,0.130434782608696,0.0144927536231884,0.036231884057971,36.231884057971,0.0072463768115942,5.79710144927536,2.17391304347826,1,4,1.08333333333333,1,3.54545454545455,2.36363636363636,1.27272727272727,0.727272727272727,0,288283.75,81.75,1.75,0.916666666666667,14.8636363636364,0,0,0,0,0,0,0,0,0,0,2,2,22,85,2,2,5,15,2,15,0,0.458333333333333,0.0416666666666667,0,0.5,0.25,0.25,0.458333333333333,0.0416666666666667,0,0,0,0,0,0,0,0,0.985507246376812,0,0,0.0144927536231884,0,0,0.985507246376812,0,0.0144927536231884,0,0,1,0,0,0,0,0,1,0,0,0,0
"2112","27.25.6",27,25,6,2012,1,0,0,15,14,6,35,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,1,1,0,0,159741.666666667,90,1.66666666666667,1,16,0,0,0,0,0,0,0,0,0,0,3,6,18,35,6,6,6,6,6,6,0,0,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2113","27.25.7",27,25,7,2012,1,0,1,5,14,21,96,"","","",0,0,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0.0288461538461538,0.576923076923077,0.0288461538461538,0.365384615384615,1069.85576923077,0.0288461538461538,0,19.2307692307692,1,3.90909090909091,1.09090909090909,1,3.42857142857143,2.14285714285714,1,0.714285714285714,0,133915,90,2.1,0.85,14.1764705882353,1,0,0,0,0,0,0,0,0,0,NA,15,21,96,15,10,12,21,10,21,0,0,0.05,0.95,0,0.95,0,0,0.05,0,0,0,0,0,0,0,0,0.961538461538462,0.00961538461538462,0,0.0288461538461538,0,0,0.961538461538462,0.00961538461538462,0.0192307692307692,0,0.00961538461538462,1,0,0,0,0,0,1,0,0,0,0
"2114","27.25.8",27,25,8,2012,1,0,1,2,2,22,22,"","","",0,0,0.00961538461538462,0,0,0,0,0,0,0,0,0,0,0.0480769230769231,0.355769230769231,0.0384615384615385,0.278846153846154,466.346153846154,0.0384615384615385,0,0,1,4,1.52380952380952,1,3.75,2.125,1.625,1.375,0,142133.47826087,73,2.39130434782609,1,16.1304347826087,0,0,0,0,0,0,0,0,0,0,3,5,22,22,3,2,5,7,2,7,0,0,0,0,1,0.739130434782609,0.0869565217391304,0.0869565217391304,0.0869565217391304,0,0,0,0,0,0,0,0,0.961538461538462,0,0,0.0384615384615385,0,0,0.961538461538462,0.0288461538461538,0,0.00961538461538462,0,1,0,0,0,0,0,1,0,0,0,0
"2115","27.26.1",27,26,1,2012,1,0,0,60,2,12,12,"","","",0.0136986301369863,0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0,0,0,0,0.0136986301369863,0,0.0136986301369863,0,0.0273972602739726,1.01369863013699,0.0410958904109589,0.328767123287671,2044.52054794521,0.0273972602739726,1260.27397260274,1.36986301369863,1.27272727272727,4,1.72727272727273,1,3.54545454545455,2.63636363636364,1.63636363636364,1.54545454545455,0,159562.333333333,90,2.16666666666667,0.958333333333333,10.304347826087,0,0,0,0,0,1,0,0,1,0,8,12,12,12,12,NA,5,12,NA,12,0.0833333333333333,0.166666666666667,0.125,0.0416666666666667,0.583333333333333,0.125,0.416666666666667,0,0.291666666666667,0,0,0.125,0,0,0,0.0416666666666667,0,0.958904109589041,0,0,0.0410958904109589,0,0,0.958904109589041,0,0.00684931506849315,0,0.0342465753424658,0.993150684931507,0,0,0.00684931506849315,0,0,0.993150684931507,0,0,0,0.00684931506849315
"2116","27.26.2",27,26,2,2012,1,0,1,12,1,13,48,"","","",0,0,0.0305343511450382,0.0305343511450382,0.0152671755725191,0,0,0,0,0,0,0,0,0.0152671755725191,1.6793893129771,0.0534351145038168,0.267175572519084,1591.60305343511,0,375.572519083969,51.9083969465649,1.6,3.4,1.4,1,3,2.5,1,1.5,0,187246.818181818,87.7272727272727,3,0.863636363636364,9.89473684210526,1,0,0,0,1,3,0,0,1,0,NA,8,13,48,NA,NA,13,13,NA,13,0,0.0909090909090909,0.227272727272727,0.0909090909090909,0.590909090909091,0.590909090909091,0.272727272727273,0,0.136363636363636,0,0,0,0,0,0,0,0,0.946564885496183,0,0,0.0534351145038168,0,0,0.946564885496183,0.0152671755725191,0,0.0305343511450382,0.00763358778625954,0.99236641221374,0,0,0.00763358778625954,0,0,0.99236641221374,0.00763358778625954,0,0,0
"2117","27.26.3",27,26,3,2012,1,0,1,40,5,36,36,"","","",0.0150375939849624,0.0150375939849624,0.0300751879699248,0,0.0451127819548872,0,0,0,0,0.0150375939849624,0,0.0150375939849624,0,0,0.451127819548872,0.0601503759398496,0.0827067669172932,283.458646616541,0.037593984962406,263.157894736842,42.1052631578947,1,3.84210526315789,1.31578947368421,1,4,2.71428571428571,1.71428571428571,1.28571428571429,0,112178.833333333,90,1.8,0.966666666666667,10.6206896551724,1,0,0,0,1,4,0,0,2,0,NA,11,11,36,NA,NA,2,16,NA,16,0.0666666666666667,0.233333333333333,0.233333333333333,0,0.466666666666667,0.4,0.466666666666667,0.0666666666666667,0.0666666666666667,0,0,0,0,0,0,0,0,0.93984962406015,0,0,0.0601503759398496,0,0,0.93984962406015,0.037593984962406,0,0,0.0225563909774436,0.962406015037594,0,0,0.037593984962406,0,0,0.962406015037594,0.037593984962406,0,0,0
"2118","27.26.4",27,26,4,2012,1,0,1,10,2,25,180,"","","",0.0487804878048781,0,0.024390243902439,0,0,0,0,0.0487804878048781,0,0,0,0,0,0.024390243902439,0.695121951219512,0.0365853658536585,0.0609756097560976,42.6829268292683,0,365.853658536585,48.780487804878,1,4,1,1,3.33333333333333,2.66666666666667,1.33333333333333,1.33333333333333,0,79393.5714285714,90,1.85714285714286,0.857142857142857,12.5,0,0,0,0,0,0,0,0,0,0,10,6,25,100,6,6,6,6,6,25,0,0,0.142857142857143,0.857142857142857,0,0.0714285714285714,0,0,0.857142857142857,0,0,0.0714285714285714,0,0,0,0,0,0.963414634146341,0,0,0.0365853658536585,0,0,0.963414634146341,0,0.024390243902439,0.0121951219512195,0,0.98780487804878,0,0.0121951219512195,0,0,0,0.98780487804878,0,0,0.0121951219512195,0
"2119","27.26.5",27,26,5,2012,1,0,1,15,3,16,65,"","","",0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0.296296296296296,13.5925925925926,0.111111111111111,1.11111111111111,518.518518518518,0.037037037037037,481.481481481481,37.037037037037,2.25,2.5,1,NA,NA,NA,NA,NA,0,134728.571428571,77.1428571428571,1.42857142857143,1,12.8571428571429,1,0,0,0,1,2,0,0,1,0,NA,12,16,65,NA,NA,16,16,NA,16,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0.111111111111111,0,0,0.888888888888889,0,0.111111111111111,0,0,0.925925925925926,0.0740740740740741,0,0,0,0,0.925925925925926,0,0.0740740740740741,0,0
"2120","27.26.6",27,26,6,2012,1,0,1,52,3,13,13,"","","",0.0833333333333333,0,0.0625,0.0208333333333333,0,0,0,0.0416666666666667,0,0,0,0,0,0,0.416666666666667,0.0729166666666667,0.375,421.875,0.0104166666666667,70.8333333333333,24.5833333333333,1,4,1.11111111111111,1,4,2.5,1.5,1.75,0,110762.25,90,1.5,0.85,12.5882352941176,0,0,0,0,0,1,0,0,0,0,2,2,13,13,2,NA,13,13,13,13,0,0.05,0.2,0.05,0.7,0,0.25,0.15,0.6,0,0,0,0,0,0,0,0,0.927083333333333,0.0104166666666667,0.0208333333333333,0.0416666666666667,0,0,0.927083333333333,0,0.0104166666666667,0.0104166666666667,0.0520833333333333,0.96875,0,0.0104166666666667,0.0208333333333333,0,0,0.96875,0,0,0.0104166666666667,0.0208333333333333
"2121","27.26.7",27,26,7,2012,1,0,1,6,3,4,90,"","","",0.0987654320987654,0,0,0,0,0,0,0.0246913580246914,0,0.0246913580246914,0,0.0246913580246914,0,0,1.35802469135802,0.0740740740740741,0.444444444444444,448.148148148148,0.0123456790123457,350.617283950617,133.333333333333,1,3.66666666666667,1,1,3,4,1,1,0,62503.9130434783,90,1.26086956521739,0.869565217391304,12,1,0,0,0,1,1,0,0,0,0,NA,12,12,90,NA,NA,20,20,4,4,0,0.0434782608695652,0.304347826086957,0,0.652173913043478,0.217391304347826,0.130434782608696,0.217391304347826,0.434782608695652,0,0,0,0,0,0,0,0,0.925925925925926,0.0123456790123457,0,0.0617283950617284,0,0,0.925925925925926,0.037037037037037,0.0123456790123457,0,0.0246913580246914,0.962962962962963,0,0,0.037037037037037,0,0,0.962962962962963,0.037037037037037,0,0,0
"2122","27.27.1",27,27,1,2012,0,2,1,NA,2,30,30,"","","",0,0,0.0594059405940594,0,0,0,0,0.0594059405940594,0,0,0,0,0,0.0792079207920792,3.4950495049505,0.0891089108910891,0.366336633663366,719.80198019802,0.0495049504950495,383.168316831683,35.1485148514851,1.11111111111111,3.94444444444444,1,1,4.33333333333333,1.66666666666667,1,1,0,147810.571428571,87.1428571428571,1.14285714285714,0.619047619047619,16.3846153846154,0,0,0,0,0,0,0,0,0,0,5,15,25,40,30,5,5,15,15,15,0,0.0952380952380952,0.142857142857143,0,0.761904761904762,0.142857142857143,0.285714285714286,0.142857142857143,0.428571428571429,0,0,0,0,0,0,0,0,0.910891089108911,0,0,0.0891089108910891,0,0,0.910891089108911,0,0.0297029702970297,0.0396039603960396,0.0198019801980198,0.95049504950495,0,0,0.0495049504950495,0,0,0.95049504950495,0,0.0099009900990099,0.0396039603960396,0
"2123","27.27.2",27,27,2,2012,1,0,0,60,3,8,26,"","","",0.0615384615384615,0,0.0923076923076923,0,0.0307692307692308,0,0,0,0,0.0307692307692308,0,0,0,0.0615384615384615,5.21538461538462,0.107692307692308,0.446153846153846,2126.76923076923,0.0769230769230769,23.0769230769231,134.769230769231,1.42857142857143,3.57142857142857,1,1,3.66666666666667,1.66666666666667,1.33333333333333,1,0,155577.5,58.6,2.1,1,17,1,0,0,0,0,8,6,0,3,0,NA,7,8,26,7,NA,NA,8,NA,8,0,0.3,0.2,0,0.5,0,0,0.7,0.1,0.1,0,0,0.1,0,0,0,0,0.892307692307692,0,0,0.107692307692308,0,0,0.892307692307692,0.0153846153846154,0.0307692307692308,0.0307692307692308,0.0307692307692308,0.923076923076923,0,0,0.0769230769230769,0,0,0.923076923076923,0.0153846153846154,0.0307692307692308,0,0.0307692307692308
"2124","27.27.3",27,27,3,2012,1,NA,1,42,2,23,23,"","","",0.0194174757281553,0,0.0194174757281553,0,0,0,0,0,0,0,0,0,0,0,0.233009708737864,0.0194174757281553,0.087378640776699,1.94174757281553,0.0194174757281553,106.796116504854,10.6796116504854,1.1875,3.8125,1.1875,1,4.33333333333333,2.66666666666667,2,2,0,90985.7142857143,90,1.42857142857143,0.80952380952381,15.5882352941176,1,0,0,0,0,3,0,0,2,0,NA,8,16,24,8,NA,24,24,NA,24,0.0476190476190476,0.142857142857143,0.19047619047619,0.0476190476190476,0.571428571428571,0.0952380952380952,0.380952380952381,0.142857142857143,0.285714285714286,0,0,0,0.0952380952380952,0,0,0,0,0.980582524271845,0,0,0.0194174757281553,0,0,0.980582524271845,0,0.00970873786407767,0.00970873786407767,0,0.990291262135922,0,0,0.00970873786407767,0,0,0.990291262135922,0,0,0.00970873786407767,0
"2125","27.27.4",27,27,4,2012,1,0,1,15,5,12,90,"","","",0.0202020202020202,0,0.0808080808080808,0,0.0202020202020202,0,0,0.0606060606060606,0,0,0,0,0,0,4.72727272727273,0.0808080808080808,0.191919191919192,1316.71717171717,0.0808080808080808,183.939393939394,78.0808080808081,1.3125,4,1,1,2.33333333333333,2.33333333333333,1.66666666666667,1.66666666666667,0,122770.526315789,90,1.21052631578947,0.789473684210526,15.7333333333333,0,1,0,0,0,2,0,0,1,0,8,NA,112,90,12,NA,90,12,NA,90,0,0.210526315789474,0.105263157894737,0,0.684210526315789,0.0526315789473684,0.210526315789474,0.684210526315789,0.0526315789473684,0,0,0,0,0,0,0,0,0.919191919191919,0.0101010101010101,0,0.0707070707070707,0,0,0.919191919191919,0.0101010101010101,0.0202020202020202,0.0505050505050505,0,0.939393939393939,0,0,0.0606060606060606,0,0,0.939393939393939,0.0101010101010101,0.0202020202020202,0.0303030303030303,0
"2126","27.27.5",27,27,5,2012,1,0,0,40,14,15,47,"","","",0,0,0,0,0,0,0,0.127659574468085,0,0,0,0,0,0.0425531914893617,1.63829787234043,0.0851063829787234,0.127659574468085,1279.89361702128,0.0851063829787234,74.468085106383,25.531914893617,1,4,1,1,3,2,1.33333333333333,2,0,100665,78.5714285714286,1,0.714285714285714,14.2,0,0,0,0,0,0,0,0,0,0,3,3,15,50,20,3,3,15,3,3,0,0.142857142857143,0.428571428571429,0,0.428571428571429,0.142857142857143,0,0.285714285714286,0.571428571428571,0,0,0,0,0,0,0,0,0.914893617021277,0.0212765957446809,0,0.0425531914893617,0.0212765957446809,0,0.914893617021277,0,0.0638297872340425,0,0.0212765957446809,0.957446808510638,0,0,0.0425531914893617,0,0,0.957446808510638,0,0.0212765957446809,0,0.0212765957446809
"2127","27.27.6",27,27,6,2012,1,0,1,20,6,4,65,"","","",0,0,0.0441176470588235,0,0.0147058823529412,0,0,0,0,0,0,0,0,0.0441176470588235,1.43382352941176,0.0514705882352941,0.102941176470588,270.588235294118,0.0441176470588235,36.7647058823529,11.1764705882353,1.125,4,1.125,1,3.78571428571429,2.08333333333333,1.08333333333333,1.75,0,98344.0476190476,81.9047619047619,1.19047619047619,0.904761904761905,15.8421052631579,0,0,0,0,0,0,0,0,0,0,4,4,6,65,6,4,4,4,4,4,0.0476190476190476,0.0952380952380952,0.142857142857143,0.0476190476190476,0.666666666666667,0.571428571428571,0,0.380952380952381,0.0476190476190476,0,0,0,0,0,0,0,0,0.948529411764706,0,0,0.0514705882352941,0,0,0.948529411764706,0.00735294117647059,0.0441176470588235,0,0,0.970588235294118,0,0,0.0294117647058824,0,0,0.970588235294118,0.00735294117647059,0.0220588235294118,0,0
"2128","27.27.7",27,27,7,2012,1,0,1,20,1,20,20,"","","",0,0,0.0212765957446809,0,0,0,0,0.0212765957446809,0,0,0,0.0212765957446809,0,0.0851063829787234,1.47872340425532,0.0851063829787234,0.351063829787234,567.234042553191,0.0851063829787234,643.617021276596,56.3829787234043,1,4,1.3,1,3.875,2.125,1.375,1.42857142857143,0,117635.684210526,85.7894736842105,1.84210526315789,0.947368421052632,16,0,0,0,0,0,0,0,0,0,0,3,4,20,26,25,3,3,25,25,25,0.0526315789473684,0.105263157894737,0.157894736842105,0,0.684210526315789,0.473684210526316,0.105263157894737,0.315789473684211,0.105263157894737,0,0,0,0,0,0,0,0,0.914893617021277,0,0,0.0851063829787234,0,0,0.914893617021277,0,0.0319148936170213,0.0319148936170213,0.0212765957446809,0.914893617021277,0,0,0.0851063829787234,0,0,0.914893617021277,0,0.0319148936170213,0.0425531914893617,0.0106382978723404
"2129","27.3.1",27,3,1,2012,1,0,1,10,2,10,60,"","","",0,0.0137931034482759,0.0137931034482759,0,0,0,0,0.0275862068965517,0,0.0413793103448276,0.0137931034482759,0,0,0.0137931034482759,6.68965517241379,0.0620689655172414,0.282758620689655,1824.13793103448,0.0413793103448276,3.79310344827586,58.6206896551724,1.4,3.4,1,1,3,2.2,1.8,0.8,0,99939.2,90,1.46666666666667,1,5.96666666666667,0,0,0,0,0,0,0,0,0,0,2,2,60,60,10,10,10,10,10,10,0,0.133333333333333,0,0,0.866666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.937931034482759,0.00689655172413793,0.0275862068965517,0.0275862068965517,0,0,0.937931034482759,0,0.0344827586206897,0.0137931034482759,0.0137931034482759,0.972413793103448,0,0.0206896551724138,0.00689655172413793,0,0,0.972413793103448,0,0.00689655172413793,0.0137931034482759,0.00689655172413793
"2130","27.3.2",27,3,2,2012,1,0,1,5,2,1,35,"","","",0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0.102941176470588,3.97058823529412,0.0735294117647059,0.676470588235294,2323.52941176471,0.0735294117647059,0.161764705882353,208.823529411765,1,3.25,1.5,NA,NA,NA,NA,NA,0,51285.7142857143,90,1,1,5.28571428571429,1,0,0,0,0,0,3,0,2,0,NA,5,20,35,20,20,NA,20,NA,20,0,0.0714285714285714,0.0714285714285714,0.357142857142857,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0.926470588235294,0,0,0.0735294117647059,0,0,0.926470588235294,0,0,0.0147058823529412,0.0588235294117647,0.941176470588235,0,0,0.0588235294117647,0,0,0.941176470588235,0,0,0.0147058823529412,0.0441176470588235
"2131","27.3.3",27,3,3,2012,1,0,1,30,2,4,30,"","","",0,0,0,0,0,0,0,0,0,0,0.0173913043478261,0.0173913043478261,0,0.0869565217391304,13.1304347826087,0.0608695652173913,0.426086956521739,1147.82608695652,0.0521739130434783,4.34782608695652,106.086956521739,1.25,3.5,1.66666666666667,1,3.25,3.25,2,1.5,0,109645.666666667,90,1.11111111111111,1,6.5,1,0,0,0,0,5,0,0,2,0,NA,5,16,30,16,NA,16,16,NA,16,0,0.333333333333333,0,0.0555555555555556,0.611111111111111,0.944444444444444,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0.939130434782609,0,0,0.0608695652173913,0,0,0.939130434782609,0,0.00869565217391304,0.0260869565217391,0.0260869565217391,0.947826086956522,0,0,0.0521739130434783,0,0,0.947826086956522,0.00869565217391304,0,0.00869565217391304,0.0347826086956522
"2132","27.3.4",27,3,4,2012,1,0,1,6,2,6,55,"","","",0,0,0.0185185185185185,0,0,0,0,0,0,0,0,0,0,0.148148148148148,3.7962962962963,0.0833333333333333,0.453703703703704,796.296296296296,0.0740740740740741,18.5185185185185,83.3333333333333,1.375,3.375,1,1,3,3,1.5,1,0,59524.5454545455,90,1.68181818181818,1,11.9545454545455,1,0,0,0,0,3,0,0,0,0,NA,4,6,55,6,NA,6,6,6,6,0,0.909090909090909,0,0,0.0909090909090909,0.909090909090909,0.0454545454545455,0,0,0.0454545454545455,0,0,0,0,0,0,0,0.916666666666667,0,0.00925925925925926,0.0740740740740741,0,0,0.916666666666667,0,0.0185185185185185,0.0555555555555556,0.00925925925925926,0.990740740740741,0,0,0.00925925925925926,0,0,0.990740740740741,0,0.00925925925925926,0,0
"2133","27.3.5",27,3,5,2012,1,0,1,10,2,10,70,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71428571428571,3.42857142857143,2.42857142857143,1,4.33333333333333,1.66666666666667,0.666666666666667,1,0,92833.3333333333,90,1,0.888888888888889,18,0,0,0,0,0,0,0,0,0,0,9,9,9,75,9,9,9,9,9,9,0,0.333333333333333,0.666666666666667,0,0,0.888888888888889,0,0.111111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2134","27.3.6",27,3,6,2012,0,2,1,NA,2,6,75,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,5,3,2,2,0,37096,90,1,1,8.4,0,0,0,0,0,0,0,0,0,0,5,8,6,75,6,6,6,6,6,6,0,0.8,0,0,0.2,0.8,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2135","27.3.7",27,3,7,2012,1,0,1,12,2,10,100,"","","",0,0,0,0,0.0165289256198347,0,0,0,0,0,0,0,0,0.0165289256198347,2.72727272727273,0.0165289256198347,0.140495867768595,181.818181818182,0.0165289256198347,0,18.1818181818182,1.16666666666667,3.66666666666667,1.11111111111111,1,3.5,1.5,1,0.833333333333333,0,93423.3333333333,90,1.38095238095238,0.904761904761905,6.36842105263158,1,0,0,0,0,4,0,0,2,0,NA,10,45,100,60,NA,45,45,NA,48,0,0.142857142857143,0.0952380952380952,0.142857142857143,0.619047619047619,0.428571428571429,0,0.0476190476190476,0.523809523809524,0,0,0,0,0,0,0,0,0.983471074380165,0,0,0.0165289256198347,0,0,0.983471074380165,0,0,0.00826446280991736,0.00826446280991736,0.991735537190083,0,0,0.00826446280991736,0,0,0.991735537190083,0,0,0,0.00826446280991736
"2136","27.3.8",27,3,8,2012,1,0,1,5,2,7,90,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0.411764705882353,0.0196078431372549,0.0294117647058824,78.4313725490196,0,34.3137254901961,0,1.75,2.625,1.875,1,4,2,1,1,0,89421.0526315789,72.8947368421053,1.42105263157895,0.894736842105263,16,1,0,0,0,0,1,1,0,0,0,NA,6,20,90,20,NA,NA,6,6,20,0,0.0526315789473684,0.157894736842105,0.263157894736842,0.526315789473684,1,0,0,0,0,0,0,0,0,0,0,0,0.980392156862745,0,0,0.0196078431372549,0,0,0.980392156862745,0,0.0196078431372549,0,0,1,0,0,0,0,0,1,0,0,0,0
"2137","27.30.1",27,30,1,2012,0,1,1,NA,3,15,85,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0.016,0.056,600,0,12.8,4,1.15789473684211,3.52631578947368,1.31578947368421,1,3.28571428571429,3.42857142857143,2.14285714285714,1.42857142857143,0,131026.333333333,53.5555555555556,2.03703703703704,0.962962962962963,11.1923076923077,0,0,0,0,0,0,0,0,0,0,7,8,25,85,5,1,1,15,5,15,0,0.037037037037037,0.037037037037037,0.148148148148148,0.777777777777778,0.962962962962963,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0.984,0,0.016,0,0,0,0.984,0,0.016,0,0,0.992,0,0.008,0,0,0,0.992,0.008,0,0,0
"2138","27.30.11",27,30,11,2012,1,0,1,10,2,7,135,"","","",0,0,0.0165289256198347,0.0165289256198347,0,0,0,0,0,0.0165289256198347,0,0.0165289256198347,0,0,0.148760330578512,0.0165289256198347,0.289256198347107,145.454545454545,0.0165289256198347,27.2727272727273,4.79338842975207,1,4,1.16666666666667,1,3.88888888888889,2.44444444444444,1.44444444444444,1.11111111111111,0,79195.9090909091,85.9545454545455,1.31818181818182,0.681818181818182,6.93333333333333,1,0,0,0,0,0,0,0,0,0,NA,15,25,140,140,7,7,7,7,7,0.0454545454545455,0.590909090909091,0,0,0.363636363636364,0.409090909090909,0.0909090909090909,0.409090909090909,0.0909090909090909,0,0,0,0,0,0,0,0,0.983471074380165,0,0,0.0165289256198347,0,0,0.983471074380165,0,0.00826446280991736,0.00826446280991736,0,1,0,0,0,0,0,1,0,0,0,0
"2139","27.30.12",27,30,12,2012,1,0,0,10,2,20,20,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,NA,NA,NA,NA,NA,0,106850,18.75,2,1,5,0,1,0,0,0,2,3,0,0,0,20,NA,20,25,22,NA,NA,25,15,20,0,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
