"","id","state","district","village","year","roadPaved","distanceToPavedRoad","roadMonsoonUsability","yearsWithPavedRoad","lnDistanceToPavedRoad","ImmunizationCampaignsNumber","distanceToNearestTown","distanceToNearestDistrictHQ","area","populationCategories","householdNumbersOf","mbCataract","mbTuberculosis","mbHighBP","mbHeartDisease","mbDiabetes","mbLeprosy","mbCancer","mbAsthma","mbPolio","mbParalysis","mbEpilepsy","mbMentalIllness","mbSTDorAIDS","mbOtherLongTerm","mbDaysIncapacitated","mbTreatmentRecieved","mbDaysHospitalized","mbCostOfTreatment","mbCostIncludesMedication","mbCostOfMeds","mbTravelExpenses","mbAnyDisease","mbComDisease","mbNonComDisease","smokeTobacco","chewTobacco","drinkAlcohol","illiterate","attendedSchool","urban","income","yearsLivingHere","ownToilet","electricity","electricityHours","seenDoctor","healthSubCenter","primaryHealthCenter","communityHealthCenter","govtMaternityCenter","pvtClinicTrainedDoc","pvtClinicUntrainedDoc","pvtHospital","pvtPharm","otherGovtMedFacility","distHealthSubCenter","distPrimaryHealthCenter","distCommunityHealthCenter","distDistrictHospital","distGovtMaternityCenter","distPvtClinicTrainedDoc","distPvtClinicUntrainedDoc","distPvtHospital","distPvtPharm","distOtherGovtMedFacility","caste.Brahmin","caste.OBC","caste.SC","caste.ST","caste.Other","drinkingWaterSource.Piped","drinkingWaterSource.TubeWell","drinkingWaterSource.HandPump","drinkingWaterSource.OpenWell","drinkingWaterSource.CoveredWell","drinkingWaterSource.River","drinkingWaterSource.Pond","drinkingWaterSource.Truck","drinkingWaterSource.RainWater","drinkingWaterSource.Bottled","drinkingWaterSource.Other","drinkingWaterSource.NA","mbTreatmentWho1.NA","mbTreatmentWho1.PublicDoc","mbTreatmentWho1.PublicDocInPvt","mbTreatmentWho1.PvtDoc","mbTreatmentWho1.Pharm","mbTreatmentWho1.OtherOrTraditional","mbTreatmentWhere1.NA","mbTreatmentWhere1.SameVillage","mbTreatmentWhere1.AnotherVillage","mbTreatmentWhere1.OtherTown","mbTreatmentWhere1.DistrictTown","mbTreatmentWho2.NA","mbTreatmentWho2.PublicDoc","mbTreatmentWho2.PublicDocInPvt","mbTreatmentWho2.PvtDoc","mbTreatmentWho2.Pharm","mbTreatmentWho2.OtherOrTraditional","mbTreatmentWhere2.NA","mbTreatmentWhere2.SameVillage","mbTreatmentWhere2.AnotherVillage","mbTreatmentWhere2.OtherTown","mbTreatmentWhere2.DistrictTown"
"99","18.6.9",18,6,9,2012,1,0,1,20,0,3,20,40,"","","",3.52941176470588,0,3.52941176470588,1.17647058823529,0,0,0,1.17647058823529,0,0,2.35294117647059,2.35294117647059,0,2.35294117647059,3.44705882352941,0.105882352941176,0.423529411764706,292.411764705882,7.05882352941176,204.705882352941,11.7647058823529,2.35294117647059,0,2.35294117647059,1.83333333333333,1.16666666666667,1.83333333333333,0.929411764705882,0.917647058823529,0,228436.315789474,75.5263157894737,89.4736842105263,94.7368421052632,8.33333333333333,1,1,1,0,0,0,0,0,0,0,NA,NA,2,42,20,1,1,2,1,2,10.5263157894737,26.3157894736842,15.7894736842105,0,47.3684210526316,0,94.7368421052632,5.26315789473684,0,0,0,0,0,0,0,0,0,89.4117647058824,8.23529411764706,2.35294117647059,0,0,0,89.4117647058824,1.17647058823529,5.88235294117647,2.35294117647059,1.17647058823529,100,0,0,0,0,0,97.6470588235294,0,2.35294117647059,0,0
"100","18.9.10",18,9,10,2012,1,0,1,19,0,4,27,27,"","","",0,0,3.2258064516129,3.2258064516129,2.1505376344086,0,3.2258064516129,1.0752688172043,0,0,0,0,0,0,7.06451612903226,0.118279569892473,0.043010752688172,226.129032258065,10.752688172043,222.58064516129,53.7634408602151,0,0,0,1.92307692307692,2.61538461538462,1.46153846153846,0.720430107526882,0.795698924731183,1,135066.944444444,90,88.8888888888889,72.2222222222222,6,1,1,0,0,0,0,2,0,8,0,NA,24,25,24,24,24,NA,24,NA,24,0,33.3333333333333,27.7777777777778,0,38.8888888888889,0,61.1111111111111,38.8888888888889,0,0,0,0,0,0,0,0,0,88.1720430107527,9.67741935483871,2.1505376344086,0,0,0,88.1720430107527,8.60215053763441,1.0752688172043,2.1505376344086,0,100,0,0,0,0,0,100,0,0,0,0
"101","18.9.11",18,9,11,2012,1,0,1,10,0,1,9,9,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,2,2.125,0.612903225806452,0.645161290322581,0,29081.4285714286,79.4285714285714,42.8571428571429,0,NA,0.857142857142857,0,0,0,0,0,0,0,0,0,1,5,10,9,9,9,9,9,9,9,0,0,0,100,0,0,85.7142857142857,0,14.2857142857143,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"102","18.9.2",18,9,2,2012,1,0,1,2,0,2,15,15,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.81818181818182,2.27272727272727,0.760416666666667,0.760416666666667,0,53803.1578947368,83.6842105263158,56.25,37.5,3.66666666666667,0.6875,1,0,0,0,0,0,0,0,0,NA,1,4,10,10,5,1,10,4,10,0,0,0,100,0,0,84.2105263157895,0,0,0,0,0,0,0,0,0,15.7894736842105,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"103","18.9.3",18,9,3,2012,1,0,1,2,0,2,12,12,"","","",0,0,1.58730158730159,0,0,0,0,0,0,0,0,0,0,0,5.79365079365079,0.0158730158730159,0.158730158730159,333.333333333333,1.58730158730159,158.730158730159,7.93650793650794,0,0,0,1.42857142857143,1.28571428571429,2.14285714285714,0.650793650793651,0.666666666666667,0,56223.1176470588,90,86.6666666666667,80,5.75,0.733333333333333,1,1,0,0,0,0,0,0,0,NA,NA,15,15,15,15,1,15,1,15,5.88235294117647,35.2941176470588,11.7647058823529,17.6470588235294,29.4117647058824,0,82.3529411764706,5.88235294117647,0,0,0,0,0,0,0,0,11.7647058823529,98.4126984126984,1.58730158730159,0,0,0,0,98.4126984126984,0,0,1.58730158730159,0,100,0,0,0,0,0,100,0,0,0,0
"104","18.9.4",18,9,4,2012,1,0,0,67,0,3,5,27,"","","",1.38888888888889,0,6.94444444444444,0,0,0,0,0,0,0,0,0,0,1.38888888888889,1.63888888888889,0.0972222222222222,0,0.416666666666667,8.33333333333333,188.888888888889,1.38888888888889,1.38888888888889,0,0,1.78571428571429,3.14285714285714,2.07142857142857,0.591549295774648,0.676056338028169,0,92153.1578947368,59.6470588235294,77.7777777777778,11.1111111111111,11,1,1,0,0,0,0,0,0,0,0,NA,12,6,27,27,27,5,27,5,27,0,10.5263157894737,42.1052631578947,10.5263157894737,36.8421052631579,0,57.8947368421053,36.8421052631579,0,0,0,0,0,0,0,0,5.26315789473684,90.2777777777778,8.33333333333333,1.38888888888889,0,0,0,90.2777777777778,9.72222222222222,0,0,0,98.6111111111111,0,1.38888888888889,0,0,0,98.6111111111111,0,0,1.38888888888889,0
"105","18.9.8",18,9,8,2012,1,0,1,2,0,0,14,25,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,1.16666666666667,0.612612612612613,0.630630630630631,0,129521.666666667,65.0555555555556,44.4444444444444,27.7777777777778,3.6,0.666666666666667,1,0,0,0,0,0,0,0,0,NA,1,7,14,14,5,2,14,1,5,0,0,11.1111111111111,5.55555555555556,83.3333333333333,0,94.4444444444444,0,5.55555555555556,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"106","18.9.9",18,9,9,2012,0,6,0,NA,1.79175946922805,2,9,9,"","","",0,0.87719298245614,0.87719298245614,0,0,0,0,0,0,0,0,0,0,0,0.350877192982456,0.0175438596491228,0,0,0,79.8245614035088,0,0,0.87719298245614,0,1.7,1.3,1.8,0.728070175438597,0.736842105263158,0,91625.4166666667,83.0454545454545,33.3333333333333,33.3333333333333,5.375,0.625,0,0,0,0,0,0,0,0,0,6,7,15,5,5,7,5,7,7,5,4.16666666666667,16.6666666666667,37.5,33.3333333333333,8.33333333333333,0,83.3333333333333,4.16666666666667,4.16666666666667,8.33333333333333,0,0,0,0,0,0,0,98.2456140350877,0.87719298245614,0.87719298245614,0,0,0,98.2456140350877,0,0,0,1.75438596491228,99.1228070175439,0.87719298245614,0,0,0,0,99.1228070175439,0,0,0,0.87719298245614
"107","19.1.1",19,1,1,2012,0,2,0,NA,0.693147180559945,4,6,95,"","","",1.04166666666667,0,3.125,0,0,0,0,0,0,1.04166666666667,0,0,0,0,4.3125,0.0729166666666667,0.364583333333333,96.3541666666667,2.08333333333333,77.0833333333333,15.7291666666667,0,0,0,1.64705882352941,3.76470588235294,3.05882352941176,0.645833333333333,0.645833333333333,0,66899.7727272727,90,72.7272727272727,95.4545454545455,22.3809523809524,1,1,0,0,0,0,0,0,0,0,NA,11,32,90,15,5,5,55,4,55,36.3636363636364,4.54545454545455,0,36.3636363636364,22.7272727272727,68.1818181818182,0,0,0,0,31.8181818181818,0,0,0,0,0,0,92.7083333333333,5.20833333333333,0,1.04166666666667,1.04166666666667,0,92.7083333333333,0,0,7.29166666666667,0,97.9166666666667,0,0,0,2.08333333333333,0,97.9166666666667,0,0,2.08333333333333,0
"108","19.1.2",19,1,2,2012,1,0,1,12,0,1,15,95,"","","",2.12765957446809,0,0,0,0,0,0,0,0,1.06382978723404,0,1.06382978723404,0,2.12765957446809,5.54255319148936,0.0638297872340425,0.074468085106383,120.212765957447,4.25531914893617,64.8936170212766,11.8085106382979,2.12765957446809,0,1.06382978723404,1.73333333333333,3.6,1,0.75531914893617,0.75531914893617,0,754545.294117647,67.2352941176471,35.2941176470588,100,14.9411764705882,1,1,0,0,0,0,0,0,0,0,NA,6,8,95,4,4,2,4,2,4,0,0,88.2352941176471,0,11.7647058823529,52.9411764705882,0,11.7647058823529,29.4117647058824,5.88235294117647,0,0,0,0,0,0,0,93.6170212765958,4.25531914893617,0,2.12765957446809,0,0,93.6170212765958,3.19148936170213,3.19148936170213,0,0,98.936170212766,0,0,1.06382978723404,0,0,98.936170212766,1.06382978723404,0,0,0
"109","19.1.3",19,1,3,2012,1,0,1,40,0,3,5,35,"","","",1.96078431372549,0,7.84313725490196,1.96078431372549,0,0,0,0,0,0,0,0,0,19.6078431372549,13.8235294117647,0.254901960784314,0.196078431372549,406.862745098039,5.88235294117647,684.313725490196,127.647058823529,19.6078431372549,0,0,1.31578947368421,3.15789473684211,2.26315789473684,0.803921568627451,0.823529411764706,0,110138.846153846,86.4615384615385,92.3076923076923,100,21.25,1,1,0,0,0,0,0,0,0,0,NA,7,5,30,5,5,5,5,5,5,7.69230769230769,30.7692307692308,0,38.4615384615385,23.0769230769231,100,0,0,0,0,0,0,0,0,0,0,0,74.5098039215686,9.80392156862745,0,15.6862745098039,0,0,74.5098039215686,3.92156862745098,0,17.6470588235294,3.92156862745098,98.0392156862745,0,0,1.96078431372549,0,0,98.0392156862745,0,0,1.96078431372549,0
"110","19.1.4",19,1,4,2012,1,NA,0,15,NA,2,28,100,"","","",3.17460317460317,0,2.11640211640212,0,1.05820105820106,0,0,0.529100529100529,0.529100529100529,0,0,0.529100529100529,0,2.64550264550265,2.98941798941799,0.0899470899470899,0.0423280423280423,23.8095238095238,0.529100529100529,135.343915343915,9.47089947089947,2.64550264550265,0,0.529100529100529,2,3.15625,1.3125,0.73015873015873,0.783068783068783,0,97585.35,84.625,37.5,87.5,13.8285714285714,1,0,0,0,0,0,1,0,0,0,3,6,1,100,6,6,NA,15,6,5,0,10,77.5,12.5,0,0,0,67.5,30,2.5,0,0,0,0,0,0,0,91.005291005291,5.29100529100529,0,3.7037037037037,0,0,91.005291005291,7.40740740740741,1.58730158730159,0,0,100,0,0,0,0,0,100,0,0,0,0
"111","19.1.6",19,1,6,2012,1,0,1,60,0,5,18,65,"","","",0,0,2.38095238095238,0,1.19047619047619,0,0,0,0,0,0,1.19047619047619,0,3.57142857142857,0.178571428571429,0.0833333333333333,0.0833333333333333,0,0,105.47619047619,13.3333333333333,3.57142857142857,0,1.19047619047619,1.875,3.54166666666667,2.54166666666667,0.523809523809524,0.595238095238095,0,75224.3,84.55,30,85,22.2352941176471,1,0,0,0,0,0,1,1,0,0,8,5,8,65,8,8,NA,NA,8,18,0,30,0,60,10,20,0,0,65,15,0,0,0,0,0,0,0,92.8571428571429,4.76190476190476,0,1.19047619047619,0,1.19047619047619,92.8571428571429,3.57142857142857,0,2.38095238095238,1.19047619047619,100,0,0,0,0,0,100,0,0,0,0
"112","19.1.7",19,1,7,2012,1,0,0,6,0,1,45,90,"","","",1.38888888888889,0,1.38888888888889,0,0,0,0,1.38888888888889,0,0,0,0,0,1.38888888888889,0.791666666666667,0.0694444444444444,0.125,3.05555555555556,0,184.722222222222,12.2222222222222,1.38888888888889,0,0,3,2.15384615384615,1.15384615384615,0.833333333333333,0.833333333333333,0,99354.8333333333,63,72.2222222222222,100,16.1666666666667,1,0,0,0,0,0,1,0,0,0,3,3,4,90,3,3,NA,20,3,4,5.55555555555556,11.1111111111111,77.7777777777778,0,5.55555555555556,0,0,55.5555555555556,44.4444444444444,0,0,0,0,0,0,0,0,93.0555555555556,4.16666666666667,0,2.77777777777778,0,0,93.0555555555556,6.94444444444444,0,0,0,97.2222222222222,0,0,2.77777777777778,0,0,97.2222222222222,2.77777777777778,0,0,0
"113","19.10.1",19,10,1,2012,1,0,1,15,0,2,20,33,"","","",2.94117647058824,0,2.20588235294118,0.735294117647059,0.735294117647059,0,0,5.14705882352941,0,0,0.735294117647059,4.41176470588235,0,5.14705882352941,11.7352941176471,0.176470588235294,0.691176470588235,1054.04411764706,11.0294117647059,60.5882352941176,22.8676470588235,5.14705882352941,0,4.41176470588235,2.28888888888889,2.33333333333333,1.22222222222222,0.661764705882353,0.669117647058823,0,44259.2894736842,87.8157894736842,70.2702702702703,21.0526315789474,15.75,0.947368421052632,1,0,0,0,0,2,0,0,0,NA,20,19,33,33,11,NA,11,11,11,0,0,47.3684210526316,0,52.6315789473684,0,63.1578947368421,36.8421052631579,0,0,0,0,0,0,0,0,0,82.3529411764706,5.88235294117647,0,11.0294117647059,0.735294117647059,0,82.3529411764706,9.55882352941176,0,7.35294117647059,0.735294117647059,94.1176470588235,4.41176470588235,0,1.47058823529412,0,0,94.1176470588235,1.47058823529412,0,4.41176470588235,0
"114","19.10.12",19,10,12,2012,1,0,0,12,0,2,2,20,"","","",0,0,3.92156862745098,0,0,0,0,0,0,0,0,0,0,3.92156862745098,6.27450980392157,0.117647058823529,1.17647058823529,80.3921568627451,3.92156862745098,261.176470588235,17.6470588235294,3.92156862745098,0,0,2.5,2.5,1,0.705882352941177,0.686274509803922,1,101040.833333333,47.8333333333333,91.6666666666667,83.3333333333333,19.9,1,1,1,0,0,0,0,0,0,0,NA,NA,3,16,16,5,2,5,2,16,16.6666666666667,16.6666666666667,16.6666666666667,0,50,16.6666666666667,66.6666666666667,16.6666666666667,0,0,0,0,0,0,0,0,0,88.2352941176471,3.92156862745098,0,7.84313725490196,0,0,88.2352941176471,5.88235294117647,0,5.88235294117647,0,96.078431372549,0,0,3.92156862745098,0,0,96.078431372549,3.92156862745098,0,0,0
"115","19.10.13",19,10,13,2012,1,0,0,5,0,6,8,8,"","","",3.92156862745098,0,3.92156862745098,1.96078431372549,1.96078431372549,0,0,3.92156862745098,0,0,0,7.84313725490196,0,9.80392156862745,4.47058823529412,0.294117647058824,0.313725490196078,454.901960784314,27.4509803921569,133.333333333333,17.0588235294118,9.80392156862745,0,7.84313725490196,2.84615384615385,1.92307692307692,1.46153846153846,0.470588235294118,0.509803921568627,0,52852.2307692308,90,53.8461538461538,61.5384615384615,21.75,1,1,0,0,0,0,1,0,0,0,NA,9,9,12,12,8,NA,8,8,12,0,92.3076923076923,0,0,7.69230769230769,46.1538461538462,23.0769230769231,30.7692307692308,0,0,0,0,0,0,0,0,0,70.5882352941177,9.80392156862745,1.96078431372549,17.6470588235294,0,0,70.5882352941177,19.6078431372549,0,9.80392156862745,0,88.2352941176471,7.84313725490196,0,3.92156862745098,0,0,88.2352941176471,3.92156862745098,0,7.84313725490196,0
"116","19.10.2",19,10,2,2012,1,0,0,9,0,3,25,25,"","","",6.25,1.04166666666667,3.125,0,0,0,0,0,0,0,0,0,0,7.29166666666667,16.90625,0.104166666666667,0.15625,110.958333333333,5.20833333333333,56.9791666666667,26.3020833333333,7.29166666666667,1.04166666666667,0,3.0625,1.53125,1.5625,0.458333333333333,0.552083333333333,0,48252.48,90,68,52,16.2727272727273,1,0,0,0,0,0,4,0,0,0,3,4,7,25,25,14,NA,14,14,25,0,8,60,0,32,0,68,32,0,0,0,0,0,0,0,0,0,89.5833333333333,5.20833333333333,1.04166666666667,3.125,1.04166666666667,0,89.5833333333333,0,3.125,5.20833333333333,2.08333333333333,94.7916666666667,2.08333333333333,0,3.125,0,0,94.7916666666667,2.08333333333333,2.08333333333333,1.04166666666667,0
"117","19.10.3",19,10,3,2012,1,0,0,35,0,2,10,40,"","","",0,0,6.17283950617284,1.23456790123457,4.93827160493827,0,0,0,0,0,0,0,0,7.40740740740741,7.16049382716049,0.148148148148148,0.111111111111111,49.3827160493827,1.23456790123457,224.320987654321,9.50617283950617,7.40740740740741,0,0,2.85,1.9,1.4,0.876543209876543,0.839506172839506,1,107846.44,51.4,100,88,21.4545454545455,0.96,1,0,0,0,5,8,0,8,0,NA,1,10,40,40,NA,NA,10,NA,10,16,4,72,0,8,16,68,16,0,0,0,0,0,0,0,0,0,85.1851851851852,0,1.23456790123457,13.5802469135802,0,0,85.1851851851852,8.64197530864197,0,6.17283950617284,0,91.358024691358,0,0,8.64197530864197,0,0,91.358024691358,3.7037037037037,0,4.93827160493827,0
"118","19.10.5",19,10,5,2012,1,0,0,11,0,2,3,30,"","","",3.33333333333333,0,10,0,0,0,0,0,0,0,0,3.33333333333333,0,6.66666666666667,5,0.1,0.666666666666667,385.333333333333,10,100,22,6.66666666666667,0,3.33333333333333,4,1,1,0.7,0.766666666666667,0,51538.4,84.6,100,90,16.875,1,0,0,0,0,0,2,0,0,0,2,3,3,30,30,3,NA,3,3,3,0,40,50,0,10,50,40,10,0,0,0,0,0,0,0,0,0,90,6.66666666666667,0,3.33333333333333,0,0,90,3.33333333333333,3.33333333333333,3.33333333333333,0,93.3333333333333,6.66666666666667,0,0,0,0,93.3333333333333,0,0,6.66666666666667,0
"119","19.10.6",19,10,6,2012,1,0,0,61,0,8,1,15,"","","",5.55555555555556,0,0.793650793650794,0,0.793650793650794,0,0,3.96825396825397,0,0,0,3.96825396825397,0,8.73015873015873,9.43650793650794,0.19047619047619,0.634920634920635,297.619047619048,7.93650793650794,145.31746031746,10.7142857142857,8.73015873015873,0,3.96825396825397,3.34782608695652,1.69565217391304,1.39130434782609,0.714285714285714,0.738095238095238,0,73123.7647058823,59.0294117647059,88.2352941176471,88.2352941176471,16.1071428571429,1,0,0,0,0,0,1,0,0,0,1,7,2,15,15,2,NA,2,2,15,0,2.94117647058824,85.2941176470588,2.94117647058824,8.82352941176471,0,61.7647058823529,38.2352941176471,0,0,0,0,0,0,0,0,0,80.9523809523809,10.3174603174603,0,8.73015873015873,0,0,80.9523809523809,6.34920634920635,1.58730158730159,11.1111111111111,0,93.6507936507936,5.55555555555556,0,0.793650793650794,0,0,93.6507936507936,0,0.793650793650794,5.55555555555556,0
"120","19.10.7",19,10,7,2012,1,0,0,30,0,7,5,30,"","","",9.23076923076923,0,0,1.53846153846154,0,0,0,0,0,0,0,4.61538461538462,0,18.4615384615385,10.4307692307692,0.292307692307692,0.0461538461538462,378.307692307692,21.5384615384615,100.153846153846,28.6153846153846,18.4615384615385,0,4.61538461538462,3.4375,2.25,1.5,0.507692307692308,0.507692307692308,0,31150.4285714286,80.7142857142857,52.3809523809524,71.4285714285714,15.4,1,0,0,0,0,0,3,0,0,0,2,6,10,30,30,3,NA,11,3,30,0,4.76190476190476,28.5714285714286,52.3809523809524,14.2857142857143,0,38.0952380952381,61.9047619047619,0,0,0,0,0,0,0,0,0,70.7692307692308,10.7692307692308,0,18.4615384615385,0,0,70.7692307692308,15.3846153846154,6.15384615384615,6.15384615384615,1.53846153846154,92.3076923076923,4.61538461538462,0,3.07692307692308,0,0,92.3076923076923,0,3.07692307692308,4.61538461538462,0
"121","19.10.8",19,10,8,2012,0,2,0,NA,0.693147180559945,5,7,45,"","","",1.85185185185185,0,1.85185185185185,0,0,0,0.925925925925926,1.85185185185185,0,0,0,2.77777777777778,0,7.40740740740741,4.08333333333333,0.157407407407407,0,188.703703703704,12.962962962963,86.1111111111111,27.037037037037,7.40740740740741,0,2.77777777777778,3.8,1.4,1,0.462962962962963,0.564814814814815,0,44256.2272727273,85.4545454545455,54.5454545454545,36.3636363636364,21.875,0.954545454545455,0,0,0,0,0,1,0,0,0,2,8,6,45,45,7,NA,7,7,7,0,0,0,0,100,68.1818181818182,4.54545454545455,27.2727272727273,0,0,0,0,0,0,0,0,0,84.2592592592593,6.48148148148148,0,9.25925925925926,0,0,84.2592592592593,7.40740740740741,0.925925925925926,7.40740740740741,0,94.4444444444444,2.77777777777778,0,2.77777777777778,0,0,94.4444444444444,0.925925925925926,0,4.62962962962963,0
"122","19.11.2",19,11,2,2012,1,0,1,3,0,0,9,35,"","","",0,0,5.43478260869565,2.17391304347826,3.26086956521739,0,1.08695652173913,2.17391304347826,0,0,1.08695652173913,3.26086956521739,0,8.69565217391304,21.75,0.217391304347826,0.858695652173913,2673.91304347826,4.34782608695652,415.217391304348,96.7391304347826,8.69565217391304,0,3.26086956521739,2.57894736842105,2.73684210526316,1.21052631578947,0.782608695652174,0.902173913043478,0,38588.6956521739,78.4347826086957,100,91.304347826087,14.7619047619048,0.956521739130435,0,0,0,0,0,1,0,0,0,4,10,15,35,15,4,0,9,5,35,4.34782608695652,30.4347826086957,26.0869565217391,0,39.1304347826087,0,0,100,0,0,0,0,0,0,0,0,0,78.2608695652174,4.34782608695652,5.43478260869565,10.8695652173913,1.08695652173913,0,78.2608695652174,3.26086956521739,5.43478260869565,13.0434782608696,0,88.0434782608696,5.43478260869565,0,6.52173913043478,0,0,88.0434782608696,2.17391304347826,2.17391304347826,7.60869565217391,0
"123","19.11.21",19,11,21,2012,1,0,1,6,0,2,3,22,"","","",0,0,3.07692307692308,0,1.53846153846154,0,0,0,0,0,0,0,0,1.53846153846154,1.98461538461538,0.0615384615384615,0,0.923076923076923,0,3.38461538461538,2.15384615384615,1.53846153846154,0,0,2.125,2.875,1,0.492307692307692,0.507692307692308,0,42022.1428571429,90,92.8571428571429,57.1428571428571,17.5,0.928571428571429,0,0,0,0,0,1,0,0,0,2,4,7,22,22,3,NA,6,3,3,0,0,7.14285714285714,0,92.8571428571429,7.14285714285714,7.14285714285714,85.7142857142857,0,0,0,0,0,0,0,0,0,98.4615384615385,0,0,1.53846153846154,0,0,95.3846153846154,4.61538461538462,0,0,0,98.4615384615385,0,0,0,1.53846153846154,0,98.4615384615385,0,1.53846153846154,0,0
"124","19.11.3",19,11,3,2012,1,0,1,6,0,3,6,60,"","","",0,0,1.63934426229508,0,0,0,0,0,0,0,0,0,0,9.83606557377049,1.73770491803279,0.131147540983607,0,261.803278688525,11.4754098360656,11.4754098360656,13.8360655737705,9.83606557377049,0,0,2.46666666666667,2.8,1.86666666666667,0.672131147540984,0.754098360655738,0,31626.4444444444,90,83.3333333333333,5.55555555555556,18,0.944444444444444,2,0,0,0,0,6,0,0,0,NA,5,8,60,8,6,NA,10,4,71,0,16.6666666666667,0,0,83.3333333333333,100,0,0,0,0,0,0,0,0,0,0,0,88.5245901639344,0,0,11.4754098360656,0,0,88.5245901639344,3.27868852459016,0,8.19672131147541,0,96.7213114754098,0,0,3.27868852459016,0,0,96.7213114754098,1.63934426229508,0,1.63934426229508,0
"125","19.11.4",19,11,4,2012,1,0,1,10,0,0,11,60,"","","",0.87719298245614,0,0,0,0.87719298245614,0,0,0.87719298245614,0,0,0,0,0.87719298245614,7.01754385964912,2.19298245614035,0.114035087719298,0.0614035087719298,163.614035087719,8.7719298245614,57.1929824561403,17.5438596491228,7.01754385964912,0,0,1.78260869565217,3.21739130434783,1.17391304347826,0.5,0.614035087719298,0,42745.6923076923,81.6923076923077,76.9230769230769,80.7692307692308,16.4210526315789,0.923076923076923,1,0,0,0,1,3,0,0,0,NA,16,7,60,12,0,0,8,4,60,0,0,0,0,100,3.84615384615385,96.1538461538462,0,0,0,0,0,0,0,0,0,0,89.4736842105263,2.63157894736842,3.50877192982456,3.50877192982456,0.87719298245614,0,89.4736842105263,1.75438596491228,3.50877192982456,5.26315789473684,0,96.4912280701754,0.87719298245614,0.87719298245614,1.75438596491228,0,0,96.4912280701754,0,0.87719298245614,2.63157894736842,0
"126","19.11.5",19,11,5,2012,1,0,1,10,0,0,NA,4,"","","",2.12765957446809,0,2.12765957446809,0,2.12765957446809,0,0,2.12765957446809,0,0,0,0,0,21.2765957446809,17.1914893617021,0.191489361702128,0.638297872340426,3106.3829787234,10.6382978723404,190.425531914894,10.6382978723404,21.2765957446809,0,0,2.75,3,1.75,0.851063829787234,0.851063829787234,1,92835.5555555556,42.4444444444444,100,100,14.4444444444444,1,2,0,0,0,1,1,0,2,0,NA,2,3,4,4,0,NA,2,0,4,0,11.1111111111111,66.6666666666667,0,22.2222222222222,0,0,100,0,0,0,0,0,0,0,0,0,80.8510638297872,10.6382978723404,4.25531914893617,4.25531914893617,0,0,80.8510638297872,8.51063829787234,0,10.6382978723404,0,95.7446808510638,4.25531914893617,0,0,0,0,95.7446808510638,0,0,4.25531914893617,0
"127","19.11.7",19,11,7,2012,1,0,1,99,0,0,7,31,"","","",0,0,1.25,1.25,0,0,0,3.75,0,0,0,0,0,2.5,4.9625,0.0875,0.4625,418,2.5,38.875,7.375,2.5,0,0,2.66666666666667,2.51851851851852,1,0.8,0.8625,0,45080.5,78.3,95,95,15.5789473684211,0.95,1,0,0,0,1,0,0,0,0,NA,4,7,22,7,0,1,7,1,3,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,90,3.75,0,3.75,2.5,0,90,1.25,3.75,3.75,1.25,95,1.25,0,3.75,0,0,95,1.25,2.5,0,1.25
"128","19.11.8",19,11,8,2012,0,2,1,NA,0.693147180559945,2,6,30,"","","",1.0989010989011,0,3.2967032967033,2.1978021978022,0,0,0,0,0,0,0,0,0,0,1.94505494505495,0.0549450549450549,0.0769230769230769,18.6813186813187,1.0989010989011,14.1758241758242,2.52747252747253,0,0,0,3,2,1,0.846153846153846,0.846153846153846,0,55848.1956521739,86.9565217391304,91.304347826087,100,16.6521739130435,1,1,1,0,0,0,0,0,0,0,NA,NA,9,30,30,2,2,9,3,3,21.7391304347826,0,4.34782608695652,0,73.9130434782609,30.4347826086957,4.34782608695652,65.2173913043478,0,0,0,0,0,0,0,0,0,96.7032967032967,2.1978021978022,0,1.0989010989011,0,0,94.5054945054945,2.1978021978022,2.1978021978022,0,1.0989010989011,97.8021978021978,1.0989010989011,0,0,1.0989010989011,0,95.6043956043956,1.0989010989011,3.2967032967033,0,0
