"","id","state","district","village","year","roadPaved","distanceToPavedRoad","roadMonsoonUsability","yearsWithPavedRoad","lnDistanceToPavedRoad","ImmunizationCampaignsNumber","distanceToNearestTown","distanceToNearestDistrictHQ","area","populationCategories","householdNumbersOf","mbCataract","mbTuberculosis","mbHighBP","mbHeartDisease","mbDiabetes","mbLeprosy","mbCancer","mbAsthma","mbPolio","mbParalysis","mbEpilepsy","mbMentalIllness","mbSTDorAIDS","mbOtherLongTerm","mbDaysIncapacitated","mbTreatmentRecieved","mbDaysHospitalized","mbCostOfTreatment","mbCostIncludesMedication","mbCostOfMeds","mbTravelExpenses","mbAnyDisease","mbComDisease","mbNonComDisease","smokeTobacco","chewTobacco","drinkAlcohol","illiterate","attendedSchool","urban","income","yearsLivingHere","ownToilet","electricity","electricityHours","healthSubCenter","primaryHealthCenter","communityHealthCenter","districtHospital","govtMaternityCenter","pvtClinicTrainedDoc","pvtClinicUntrainedDoc","pvtHospital","pvtPharm","otherGovtMedFacility","distHealthSubCenter","distPrimaryHealthCenter","distCommunityHealthCenter","distDistrictHospital","distGovtMaternityCenter","distPvtClinicTrainedDoc","distPvtClinicUntrainedDoc","distPvtHospital","distPvtPharm","distOtherGovtMedFacility","caste.Brahmin","caste.OBC","caste.SC","caste.ST","caste.Other","drinkingWaterSource.Piped","drinkingWaterSource.TubeWell","drinkingWaterSource.HandPump","drinkingWaterSource.OpenWell","drinkingWaterSource.CoveredWell","drinkingWaterSource.River","drinkingWaterSource.Pond","drinkingWaterSource.Truck","drinkingWaterSource.RainWater","drinkingWaterSource.Bottled","drinkingWaterSource.Other","drinkingWaterSource.NA","mbTreatmentWho1.NA","mbTreatmentWho1.PublicDoc","mbTreatmentWho1.PublicDocInPvt","mbTreatmentWho1.PvtDoc","mbTreatmentWho1.Pharm","mbTreatmentWho1.OtherOrTraditional","mbTreatmentWhere1.NA","mbTreatmentWhere1.SameVillage","mbTreatmentWhere1.AnotherVillage","mbTreatmentWhere1.OtherTown","mbTreatmentWhere1.DistrictTown","mbTreatmentWho2.NA","mbTreatmentWho2.PublicDoc","mbTreatmentWho2.PublicDocInPvt","mbTreatmentWho2.PvtDoc","mbTreatmentWho2.Pharm","mbTreatmentWho2.OtherOrTraditional","mbTreatmentWhere2.NA","mbTreatmentWhere2.SameVillage","mbTreatmentWhere2.AnotherVillage","mbTreatmentWhere2.OtherTown","mbTreatmentWhere2.DistrictTown"
"170","19.11.5",19,11,5,2005,1,0,1,2,0,2,5,25,125,3,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,0.91304347826087,0.891304347826087,1,29582.5555555556,55,0.777777777777778,11.1111111111111,1.4,0,1,0,0,0,2,1,0,2,0,-3,0,-3,88,6,0,0,-3,0,-3,0,0,66.6666666666667,0,33.3333333333333,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"171","19.11.7",19,11,7,2005,1,0,1,43,0,6,6,35,110,2,335,0,0,0,0,0,0,0,5.06329113924051,0,0,0,0,0,0,0.531645569620253,0.0253164556962025,0.0379746835443038,0,0,9.17721518987342,2.21518987341772,0,0,0,1.81818181818182,0.363636363636364,0.363636363636364,0.822784810126582,0.835443037974684,0,42343.5275,73.9,1,65,18.6153846153846,0,0,0,0,0,0,3,0,1,0,1,6,-3,25,-3,1,0,6,0,6,5,5,80,0,10,0,100,0,0,0,0,0,0,0,0,0,0,97.4683544303797,2.53164556962025,0,0,0,0,97.4683544303797,0,1.26582278481013,0,1.26582278481013,100,0,0,0,0,0,100,0,0,0,0
"172","19.11.8",19,11,8,2005,0,1,0,-1,0,0,2,30,274,2,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.928571428571429,0.94047619047619,0,59992.198,87.5,1,100,14.25,0,1,1,0,0,2,0,0,1,0,-3,0,0,88,-3,0,88,-3,0,-3,20,5,5,0,70,70,30,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"173","19.2.1",19,2,1,2005,1,0,1,17,0,-3,3,21,5671,3,4401,1.50375939849624,1.50375939849624,1.50375939849624,0,0.75187969924812,0,0,0.75187969924812,0,0,0,0,0,3.7593984962406,3.26315789473684,0.0601503759398496,0.037593984962406,266.706766917293,1.50375939849624,81.3533834586466,3.53383458646617,3.7593984962406,0.75187969924812,0,0.96,1.6,0.12,0.721804511278195,0.736842105263158,0,20563.1925925926,74.2592592592593,0.0740740740740741,0,NA,2,0,0,0,0,0,8,0,0,0,0,8,-3,21,21,11,0,21,3,-3,0,0,74.0740740740741,0,25.9259259259259,0,0,7.40740740740741,92.5925925925926,0,0,0,0,0,0,0,0,93.984962406015,1.50375939849624,0,3.7593984962406,0.75187969924812,0,93.984962406015,5.26315789473684,0.75187969924812,0,0,98.4962406015038,0,0,1.50375939849624,0,0,98.4962406015038,0.75187969924812,0.75187969924812,0,0
"174","19.2.10",19,2,10,2005,1,0,1,50,0,4,4,4,2117,3,-2,0,0,3.27868852459016,1.63934426229508,0,0,0,0.819672131147541,0,0,0,0,0,0,1.45081967213115,0.0491803278688525,0,7.62295081967213,0,29.2622950819672,1.31147540983607,0,0,0,1.68,1.12,0.24,0.844262295081967,0.844262295081967,0,94733.0123809524,53.1428571428571,0.904761904761905,66.6666666666667,17.9285714285714,4,0,0,0,0,4,4,0,6,0,0,8,-3,4,4,0,0,4,0,-3,0,14.2857142857143,71.4285714285714,0,14.2857142857143,0,0,47.6190476190476,52.3809523809524,0,0,0,0,0,0,0,0,95.0819672131148,0,0,4.0983606557377,0,0.819672131147541,95.0819672131148,4.91803278688525,0,0,0,96.7213114754098,0,0,2.45901639344262,0,0.819672131147541,96.7213114754098,3.27868852459016,0,0,0
"175","19.2.2",19,2,2,2005,0,4,1,-1,1.38629436111989,7,5,4,523,2,954,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.05,0.125,0.25,0,0.5,0.75,0,0,0,0.588235294117647,1.76470588235294,1.17647058823529,0.5,0.5,0,25492.0811111111,83.4444444444444,0,0,NA,1,0,0,0,0,0,1,1,0,0,0,5,-3,45,45,50,0,0,5,-3,0,0,0,88.8888888888889,11.1111111111111,0,0,0,100,0,0,0,0,0,0,0,0,95,2.5,0,0,0,2.5,95,5,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"176","19.2.3",19,2,3,2005,1,0,1,45,0,5,6,47,573,2,847,0.72992700729927,0.72992700729927,1.45985401459854,0,0.72992700729927,0,0,2.18978102189781,0,0,0,0.72992700729927,0,2.18978102189781,4.39416058394161,0.0875912408759124,0.0802919708029197,8.24817518248175,2.18978102189781,95.6204379562044,7.1970802919708,2.18978102189781,0.72992700729927,0.72992700729927,1.16,1.68,0.28,0.64963503649635,0.656934306569343,0,47281.6360869565,76.304347826087,0.521739130434783,43.4782608695652,21.6,1,0,0,0,0,0,3,0,2,0,0,6,-3,47,47,6,0,6,0,-3,0,4.34782608695652,47.8260869565217,0,47.8260869565217,0,0,39.1304347826087,60.8695652173913,0,0,0,0,0,0,0,0,91.2408759124088,2.18978102189781,0,6.56934306569343,0,0,91.2408759124088,8.02919708029197,0,0.72992700729927,0,97.8102189781022,0.72992700729927,0,1.45985401459854,0,0,97.8102189781022,1.45985401459854,0,0.72992700729927,0
"177","19.2.4",19,2,4,2005,1,0,1,9,0,-3,4,99,465,2,647,1.0752688172043,2.1505376344086,3.2258064516129,0,0,0,0,1.0752688172043,0,0,0,0,0,1.0752688172043,5.48387096774194,0.0537634408602151,0.0752688172043011,8.17204301075269,2.1505376344086,25.8064516129032,0.43010752688172,1.0752688172043,1.0752688172043,0,1.71428571428571,0.857142857142857,0.0909090909090909,0.634408602150538,0.634408602150538,0,47219.4033333333,52.6666666666667,0.4,20,18,0,0,0,0,0,0,1,0,0,0,2,7,-3,99,20,7,0,20,7,-3,0,0,20,20,60,0,0,20,80,0,0,0,0,0,0,0,0,94.6236559139785,0,0,5.37634408602151,0,0,94.6236559139785,4.3010752688172,1.0752688172043,0,0,100,0,0,0,0,0,100,0,0,0,0
"178","19.2.5",19,2,5,2005,1,0,1,20,0,7,17,32,1045,2,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.3125,0.625,0,20989.26,80,0,50,18,1,0,0,0,0,0,0,0,0,0,0,6,-3,88,-3,-3,88,-3,-3,-3,0,0,25,0,75,0,0,25,75,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"179","19.2.6",19,2,6,2005,1,0,1,0,0,6,11,60,903,3,1830,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,7.14285714285714,2.14285714285714,0.0714285714285714,0,14.2857142857143,0,428.571428571429,28.5714285714286,7.14285714285714,0,0,1.2,1.6,1.6,0.714285714285714,0.714285714285714,0,29979.295,56,0.25,0,NA,0,0,0,0,0,0,3,1,4,0,2,2,-3,60,60,2,0,0,0,-3,25,25,25,25,0,100,0,0,0,0,0,0,0,0,0,0,0,92.8571428571429,0,0,7.14285714285714,0,0,92.8571428571429,7.14285714285714,0,0,0,92.8571428571429,0,0,7.14285714285714,0,0,92.8571428571429,7.14285714285714,0,0,0
"180","19.2.7",19,2,7,2005,1,0,1,70,0,6,14,45,855,3,1352,2.38095238095238,11.9047619047619,7.14285714285714,0,2.38095238095238,0,0,0,2.38095238095238,0,0,0,0,0,0,0.0952380952380952,0.166666666666667,167.857142857143,4.76190476190476,41.6666666666667,14.2857142857143,0,7.14285714285714,0,0.777777777777778,1.77777777777778,1.33333333333333,0.452380952380952,0.439024390243902,0,34147.02625,83.125,0.125,100,18,0,0,0,0,0,0,0,1,0,0,2,12,-3,45,-3,2,1,0,2,-3,0,0,12.5,75,12.5,87.5,0,12.5,0,0,0,0,0,0,0,0,0,90.4761904761905,2.38095238095238,2.38095238095238,4.76190476190476,0,0,90.4761904761905,9.52380952380952,0,0,0,97.6190476190476,0,2.38095238095238,0,0,0,97.6190476190476,2.38095238095238,0,0,0
"181","19.2.8",19,2,8,2005,1,0,1,20,0,6,6,25,475,2,514,0,2.40963855421687,2.40963855421687,0,0,0,0,0,0,0,0,0,0,0,0.903614457831325,0.0240963855421687,0,0,0,2.65060240963855,0,0,1.20481927710843,0,1.33333333333333,1.52380952380952,0.0476190476190476,0.51219512195122,0.560975609756098,0,20812.942,68.05,0.25,0,NA,0,0,0,0,0,0,0,0,0,0,8,11,-3,25,-3,6,1,5,6,-3,0,0,80,0,20,0,0,40,60,0,0,0,0,0,0,0,0,97.5903614457831,0,0,0,0,2.40963855421687,97.5903614457831,2.40963855421687,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"182","19.2.9",19,2,9,2005,1,0,1,55,0,7,14,64,1041,1,157,2.66666666666667,2.66666666666667,0,0,1.33333333333333,0,0,1.33333333333333,0,0,0,0,0,4,4.76,0.08,0.0133333333333333,69.6,2.66666666666667,66,13.0666666666667,4,2.66666666666667,0,0.954545454545455,1.81818181818182,1.5,0.613333333333333,0.613333333333333,0,24007.722,86.8,0.45,75,17.9333333333333,0,0,0,0,0,0,4,1,0,0,3,14,-3,65,-3,14,0,0,14,-3,5,15,25,40,15,100,0,0,0,0,0,0,0,0,0,0,0,92,1.33333333333333,1.33333333333333,4,1.33333333333333,0,92,6.66666666666667,1.33333333333333,0,0,97.3333333333333,1.33333333333333,0,1.33333333333333,0,0,97.3333333333333,2.66666666666667,0,0,0
"183","19.6.1",19,6,1,2005,1,0,1,1,0,7,33,65,556,3,989,1.40845070422535,0,0,0,0.469483568075117,0,0,0.469483568075117,0,0,0,0,0,0.938967136150235,0.117370892018779,0.0187793427230047,0.0375586854460094,7.981220657277,1.40845070422535,3.05164319248826,1.17370892018779,0.938967136150235,0,0,1.33333333333333,0.666666666666667,0,0.544600938967136,0.55188679245283,0,36187.0048387097,85.6451612903226,0.032258064516129,9.67741935483871,21.6666666666667,1,0,0,0,0,0,9,0,0,0,0,2,-3,65,65,9,0,33,9,-3,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,98.1220657276995,1.40845070422535,0,0.469483568075117,0,0,98.1220657276995,1.87793427230047,0,0,0,98.5915492957747,0.469483568075117,0,0.938967136150235,0,0,98.5915492957747,1.40845070422535,0,0,0
"184","19.6.12",19,6,12,2005,1,0,1,0,0,7,15,35,750,3,2366,0,1.04166666666667,2.08333333333333,3.125,0,0,0,1.04166666666667,0,0,0,1.04166666666667,0,3.125,4.79166666666667,0.0625,0.291666666666667,531.354166666667,2.08333333333333,281.25,17.7083333333333,3.125,1.04166666666667,1.04166666666667,1.64705882352941,0.823529411764706,0.0588235294117647,0.427083333333333,0.447916666666667,0,27033.9222222222,90,0.0555555555555556,5.55555555555556,20,1,0,0,0,0,0,7,0,1,0,0,2,-3,35,35,6,0,35,0,-3,0,16.6666666666667,38.8888888888889,0,44.4444444444444,5.55555555555556,0,94.4444444444444,0,0,0,0,0,0,0,0,0,93.75,2.08333333333333,0,4.16666666666667,0,0,93.75,4.16666666666667,0,0,2.08333333333333,96.875,0,0,3.125,0,0,96.875,3.125,0,0,0
"185","19.6.2",19,6,2,2005,0,1,-1,-1,0,6,13,40,163,2,186,0.714285714285714,1.42857142857143,0,0.714285714285714,0,0,0,0.714285714285714,0,0,0,0.714285714285714,0,0,1.77142857142857,0.0285714285714286,0.65,60.7142857142857,1.42857142857143,28.5714285714286,15.7142857142857,0,1.42857142857143,0.714285714285714,1.64705882352941,0.352941176470588,0,0.521428571428571,0.535714285714286,0,30619.7085,83.9,0.15,5,22,1,0,0,0,0,0,3,0,0,0,0,7,-3,40,40,13,0,40,1,-3,0,0,5,0,95,0,0,100,0,0,0,0,0,0,0,0,0,97.1428571428571,0.714285714285714,0,2.14285714285714,0,0,97.1428571428571,0,1.42857142857143,1.42857142857143,0,97.8571428571428,0.714285714285714,0,1.42857142857143,0,0,97.8571428571428,0.714285714285714,0,1.42857142857143,0
"186","19.6.3",19,6,3,2005,0,6,0,-1,1.79175946922805,7,6,54,886,2,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28571428571429,0.925925925925926,0,0.423076923076923,0.438709677419355,0,30399.6469565217,90,0,17.3913043478261,22,0,0,0,0,0,0,5,0,0,0,2,9,-3,54,54,6,0,20,7,-3,0,0,0,0,100,0,4.34782608695652,95.6521739130435,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"187","19.6.4",19,6,4,2005,0,1,-1,-1,0,0,40,40,660,2,557,3.92156862745098,0,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0.0588235294117647,0.980392156862745,0,5.88235294117647,1.17647058823529,0,0,0,1.4,0.8,0.428571428571429,0.705882352941177,0.705882352941177,0,34697.275,39.5,0.222222222222222,0,NA,0,0,0,0,0,0,0,0,0,0,1,5,-3,40,40,7,1,40,20,-3,0,30,60,0,10,0,0,100,0,0,0,0,0,0,0,0,0,96.078431372549,1.96078431372549,0,1.96078431372549,0,0,96.078431372549,0,1.96078431372549,1.96078431372549,0,98.0392156862745,0,0,1.96078431372549,0,0,98.0392156862745,0,0,1.96078431372549,0
"188","19.6.6",19,6,6,2005,0,1,1,-1,0,6,20,20,394,3,1779,0,0,3.03030303030303,6.06060606060606,0,0,0,0,0,0,0,0,0,0,0.151515151515152,0.0909090909090909,0,45.4545454545455,3.03030303030303,303.030303030303,13.6363636363636,0,0,0,1.42857142857143,1.14285714285714,0,0.515151515151515,0.515151515151515,0,42017.584,90,0.2,30,18,1,0,0,0,0,0,3,0,0,0,0,5,-3,22,22,4,0,22,4,-3,10,0,30,0,60,10,0,90,0,0,0,0,0,0,0,0,0,90.9090909090909,0,0,9.09090909090909,0,0,90.9090909090909,9.09090909090909,0,0,0,93.9393939393939,0,0,6.06060606060606,0,0,93.9393939393939,6.06060606060606,0,0,0
"189","19.6.7",19,6,7,2005,1,0,1,40,0,5,40,40,107,1,182,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,1.21951219512195,1.21951219512195,0,0,0,0,0,1.27272727272727,0.636363636363636,0.5,0.524390243902439,0.548780487804878,0,22747.4265,38.55,0.35,25,16.1666666666667,0,0,0,0,0,0,1,0,0,0,1,4,-3,40,40,2,0,40,2,-3,0,5,70,20,5,0,0,0,100,0,0,0,0,0,0,0,0,98.780487804878,0,0,1.21951219512195,0,0,98.780487804878,0,1.21951219512195,0,0,100,0,0,0,0,0,100,0,0,0,0
"190","19.6.8",19,6,8,2005,1,0,1,1,0,0,3,3,237,1,152,0,1.04166666666667,1.04166666666667,1.04166666666667,0,0,0,1.04166666666667,0,0,0,1.04166666666667,0,0,4.19791666666667,0.0208333333333333,0.0520833333333333,3.125,0,26.0416666666667,1.5625,0,1.04166666666667,1.04166666666667,1.47826086956522,0.739130434782609,0.909090909090909,0.4375,0.4375,0,28968.0435,14.6315789473684,0.25,5,23,0,0,0,0,0,0,2,0,1,0,6,3,3,4,4,3,0,4,0,-3,0,45,35,10,10,0,0,100,0,0,0,0,0,0,0,0,0,97.9166666666667,1.04166666666667,0,1.04166666666667,0,0,97.9166666666667,1.04166666666667,0,1.04166666666667,0,98.9583333333333,1.04166666666667,0,0,0,0,98.9583333333333,0,0,1.04166666666667,0
"191","19.7.1",19,7,1,2005,0,2,0,-1,0.693147180559945,7,12,85,400,2,545,2.75862068965517,1.37931034482759,0,0.689655172413793,0,0,0,2.06896551724138,0.689655172413793,0,1.37931034482759,0,0,6.20689655172414,6.78620689655172,0.103448275862069,0.351724137931034,1042,4.82758620689655,128.965517241379,74.8275862068966,5.51724137931035,0.689655172413793,0,1.875,0.21875,0.0625,0.586206896551724,0.576388888888889,0,24913.415,51.3461538461538,0.384615384615385,0,NA,1,0,0,0,0,0,7,0,0,0,0,15,58,58,15,8,0,58,8,-3,0,0,80.7692307692308,0,19.2307692307692,0,0,100,0,0,0,0,0,0,0,0,0,89.6551724137931,3.44827586206897,1.37931034482759,5.51724137931035,0,0,89.6551724137931,0,4.82758620689655,2.75862068965517,2.75862068965517,94.4827586206897,1.37931034482759,0,4.13793103448276,0,0,94.4827586206897,0,1.37931034482759,0.689655172413793,3.44827586206897
"192","19.7.2",19,7,2,2005,0,1,1,-1,0,7,12,12,200,3,1962,1.92307692307692,2.56410256410256,1.92307692307692,1.28205128205128,1.28205128205128,0,0,0.641025641025641,0.641025641025641,0,0,0,0.641025641025641,12.8205128205128,6.45512820512821,0.134615384615385,0.724358974358974,248.724358974359,7.05128205128205,56.1217948717949,39.1153846153846,11.5384615384615,1.28205128205128,0,1.89473684210526,0.342105263157895,0.263157894736842,0.717948717948718,0.717948717948718,0,21117.3097368421,83.8157894736842,0.552631578947368,39.4736842105263,18.9333333333333,0,0,0,0,0,0,2,0,0,0,1,1,6,12,12,1,0,12,1,12,0,10.5263157894737,28.9473684210526,0,60.5263157894737,0,2.63157894736842,97.3684210526316,0,0,0,0,0,0,0,0,0,86.5384615384615,5.12820512820513,0.641025641025641,7.69230769230769,0,0,86.5384615384615,4.48717948717949,2.56410256410256,1.28205128205128,5.12820512820513,96.7948717948718,1.28205128205128,0,1.92307692307692,0,0,96.7948717948718,0,0.641025641025641,0.641025641025641,1.92307692307692
"193","19.7.3",19,7,3,2005,1,0,1,4,0,7,15,40,100,2,421,3.40136054421769,1.36054421768707,0,0,0.680272108843537,0,0,3.40136054421769,0,0,0.680272108843537,0,0,2.72108843537415,2.85714285714286,0.0748299319727891,0.0408163265306122,30.5102040816327,2.72108843537415,66.7687074829932,8.2312925170068,2.04081632653061,1.36054421768707,0,1.68,0.4,0.04,0.442176870748299,0.482993197278912,0,15074.2509375,83.375,0.1875,50,17.5625,0,0,0,0,0,0,6,0,0,0,1,5,15,42,42,5,0,42,1,-3,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,92.5170068027211,2.72108843537415,1.36054421768707,3.40136054421769,0,0,92.5170068027211,0,2.72108843537415,4.76190476190476,0,96.5986394557823,1.36054421768707,0,2.04081632653061,0,0,96.5986394557823,0,1.36054421768707,2.04081632653061,0
"194","19.7.5",19,7,5,2005,0,1,1,-1,0,7,7,75,200,3,926,3.09278350515464,0,0,0,1.03092783505155,0,0,3.09278350515464,0,0,0,0,0,0,0.103092783505155,0.0103092783505155,0,0.412371134020619,0,2.06185567010309,0.206185567010309,0,0,0,1.82352941176471,0.117647058823529,0,0.494845360824742,0.5,0,31858.8842105263,75.0526315789474,0.210526315789474,36.8421052631579,17.2857142857143,1,1,0,0,0,0,4,0,0,0,0,0,75,75,25,1,0,25,1,-3,0,0,5.26315789473684,0,94.7368421052632,0,0,100,0,0,0,0,0,0,0,0,0,98.9690721649485,0,1.03092783505155,0,0,0,98.9690721649485,0,1.03092783505155,0,0,100,0,0,0,0,0,100,0,0,0,0
"195","19.7.6",19,7,6,2005,0,2,1,-1,0.693147180559945,7,6,82,100,2,288,0,0,2.94117647058824,0,0,0,0,0,2.94117647058824,0,0,0,0,2.94117647058824,3.82352941176471,0.0588235294117647,0,23.5294117647059,5.88235294117647,0,2.94117647058824,2.94117647058824,0,0,2,0,0,0.352941176470588,0.352941176470588,0,19305.5022222222,83.3333333333333,0.111111111111111,33.3333333333333,16.6666666666667,0,0,0,0,0,0,0,0,0,0,6,2,6,82,6,6,2,6,2,-3,0,0,0,0,100,33.3333333333333,0,66.6666666666667,0,0,0,0,0,0,0,0,0,94.1176470588235,0,0,5.88235294117647,0,0,94.1176470588235,0,5.88235294117647,0,0,94.1176470588235,0,0,5.88235294117647,0,0,94.1176470588235,0,5.88235294117647,0,0
"196","19.7.8",19,7,8,2005,0,1,1,-1,0,7,1,42,175,3,1247,4.34782608695652,1.08695652173913,5.43478260869565,2.17391304347826,1.08695652173913,0,1.08695652173913,2.17391304347826,0,1.08695652173913,0,0,0,8.69565217391304,6.3695652173913,0.16304347826087,0.119565217391304,282.021739130435,9.78260869565217,96.7391304347826,57.1739130434783,8.69565217391304,1.08695652173913,0,1.72222222222222,0.222222222222222,0.0555555555555556,0.511111111111111,0.522727272727273,0,25165.528,55.8,0.4,50,18.7,1,0,0,0,0,0,5,0,3,0,0,8,1,42,1,1,0,48,0,-3,0,0,45,0,55,0,0,100,0,0,0,0,0,0,0,0,0,83.695652173913,2.17391304347826,2.17391304347826,11.9565217391304,0,0,83.695652173913,1.08695652173913,5.43478260869565,5.43478260869565,4.34782608695652,91.304347826087,2.17391304347826,1.08695652173913,5.43478260869565,0,0,91.304347826087,0,2.17391304347826,5.43478260869565,1.08695652173913
"197","19.7.9",19,7,9,2005,0,5,0,-1,1.6094379124341,7,8,8,400,2,563,1.2987012987013,3.8961038961039,0,0,0,0,0,0,0,0,0,2.5974025974026,0,9.09090909090909,5.06493506493506,0.0909090909090909,0,108.441558441558,5.19480519480519,21.1688311688312,9.87012987012987,6.49350649350649,2.5974025974026,1.2987012987013,1.875,0.375,0.4,0.546666666666667,0.547945205479452,0,13663.193,71.6,0.15,5,18,0,0,0,0,0,0,0,2,0,0,3,5,8,9,9,9,5,0,8,8,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,90.9090909090909,2.5974025974026,0,6.49350649350649,0,0,90.9090909090909,3.8961038961039,0,0,5.19480519480519,92.2077922077922,2.5974025974026,1.2987012987013,2.5974025974026,0,1.2987012987013,92.2077922077922,1.2987012987013,0,1.2987012987013,5.19480519480519
"198","19.8.1",19,8,1,2005,0,1,1,-1,0,5,14,82,243,2,538,0.684931506849315,1.36986301369863,0.684931506849315,0,0.684931506849315,0,0,0,0,0.684931506849315,0,0,0,2.05479452054794,4.78767123287671,0.0410958904109589,0,19.1780821917808,2.73972602739726,4.10958904109589,1.64383561643836,2.05479452054794,1.36986301369863,0,1.6,0.52,0.227272727272727,0.636986301369863,0.645833333333333,0,28258.0825,90,0.0357142857142857,35.7142857142857,17,0,0,0,0,0,-1,2,0,0,0,-3,10,-3,85,85,-3,0,15,15,-3,0,0,0,0,100,0,3.57142857142857,96.4285714285714,0,0,0,0,0,0,0,0,0,95.8904109589041,1.36986301369863,0.684931506849315,2.05479452054794,0,0,95.8904109589041,2.05479452054794,0.684931506849315,1.36986301369863,0,97.2602739726027,1.36986301369863,0.684931506849315,0.684931506849315,0,0,97.2602739726027,0.684931506849315,0.684931506849315,1.36986301369863,0
"199","19.8.2",19,8,2,2005,1,0,1,8,0,6,9,35,58,1,148,0,4.41176470588235,0,0,1.47058823529412,0,0,1.47058823529412,0,0,0,0,0,1.47058823529412,0.0735294117647059,0.0294117647058824,0,0.808823529411765,1.47058823529412,0.882352941176471,0.147058823529412,1.47058823529412,2.94117647058824,0,1.76470588235294,0.470588235294118,0.588235294117647,0.279411764705882,0.308823529411765,0,26794.385,81.4285714285714,0.142857142857143,7.14285714285714,12,0,0,0,0,0,0,2,0,0,0,1,5,-3,35,35,5,0,35,5,-3,0,0,85.7142857142857,0,14.2857142857143,0,0,92.8571428571429,7.14285714285714,0,0,0,0,0,0,0,0,97.0588235294118,0,0,2.94117647058824,0,0,97.0588235294118,1.47058823529412,0,1.47058823529412,0,98.5294117647059,0,0,1.47058823529412,0,0,98.5294117647059,1.47058823529412,0,0,0
"200","19.8.3",19,8,3,2005,0,3,1,-1,1.09861228866811,5,10,48,187,2,359,1.48148148148148,1.48148148148148,2.22222222222222,0.740740740740741,1.48148148148148,0,0,0,0.740740740740741,0,0,0,0,2.22222222222222,3.2,0.0740740740740741,0.0296296296296296,29.1259259259259,2.22222222222222,117.037037037037,9.33333333333333,2.22222222222222,1.48148148148148,0,1.67741935483871,0.4,0.0645161290322581,0.711111111111111,0.718518518518519,0,38160.9795833333,85,0.208333333333333,41.6666666666667,18.4,0,0,0,0,0,1,1,0,0,0,1,6,-3,48,48,0,0,30,6,-3,0,0,12.5,0,87.5,0,0,100,0,0,0,0,0,0,0,0,0,92.5925925925926,0,0,7.40740740740741,0,0,92.5925925925926,1.48148148148148,1.48148148148148,2.96296296296296,1.48148148148148,95.5555555555556,0,0,4.44444444444444,0,0,95.5555555555556,0,1.48148148148148,1.48148148148148,1.48148148148148
"201","19.8.4",19,8,4,2005,1,0,1,0,0,6,23,23,947,3,2443,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0.0869565217391304,0.0434782608695652,0,3.91304347826087,2.17391304347826,13.0434782608696,2.17391304347826,2.17391304347826,0,0,1.77777777777778,0.333333333333333,0.111111111111111,0.826086956521739,0.804347826086957,0,35751.079,76,0.3,80,19.25,1,1,0,0,1,0,25,0,15,0,0,0,23,23,0,10,0,23,0,-3,0,50,10,0,40,0,10,70,10,10,0,0,0,0,0,0,0,95.6521739130435,0,0,4.34782608695652,0,0,95.6521739130435,2.17391304347826,0,2.17391304347826,0,97.8260869565217,0,0,2.17391304347826,0,0,97.8260869565217,0,0,2.17391304347826,0
